order_id,customer_id,product_id,product_name,category,price,quantity,payment_method,order_date,delivery_time_days,region,returned,shipping_cost,total_amount,customer_age,customer_gender
O00218,C02416,P0009,Coffee Maker,Home,98.53,4,PayPal,2025-10-21,4,North America,No,14.92,409.04,49,Female
O00219,C00607,P0004,Smart TV,Electronics,914.87,4,PayPal,2024-01-11,5,North America,No,17.05,3676.53,45,Female
O00220,C00789,P0005,Jeans,Fashion,56.97,2,Debit Card,2025-07-08,1,South America,No,10.91,124.85,35,Female
O00221,C03600,P0013,Dumbbells,Sports,69.26,3,PayPal,2024-12-29,8,North America,No,19.54,227.32,35,Female
O00222,C00607,P0016,Organic Snacks Pack,Grocery,25.86,2,Credit Card,2025-11-22,7,Europe,Yes,13.12,64.84,31,Male
O00223,C03243,P0004,Smart TV,Electronics,906.05,1,Gift Card,2025-01-26,5,Africa,No,6.34,912.39,33,Female
O00224,C01693,P0001,Smartphone,Electronics,713.69,3,Gift Card,2025-02-04,6,North America,No,18.58,2159.65,40,Female
O00225,C01010,P0007,Jacket,Fashion,139.13,4,Debit Card,2024-10-11,3,North America,Yes,12.34,568.86,18,Female
O00226,C01170,P0016,Organic Snacks Pack,Grocery,26.18,1,PayPal,2025-03-09,11,Asia,No,14.98,41.16,58,Male
O00227,C00208,P0007,Jacket,Fashion,148.39,4,Debit Card,2024-08-13,11,North America,No,24.93,618.49,72,Female
O00228,C01402,P0016,Organic Snacks Pack,Grocery,26.76,1,PayPal,2025-07-06,13,Asia,No,14.04,40.8,36,Male
O00229,C03881,P0007,Jacket,Fashion,136.95,2,Debit Card,2024-09-12,6,Asia,No,15.84,289.74,38,Male
O00230,C01402,P0014,Skin Care Set,Beauty,78.56,4,Gift Card,2023-10-18,5,North America,Yes,9.02,323.26,48,Male
O00231,C03161,P0009,Coffee Maker,Home,90.97,3,Credit Card,2023-09-29,7,Asia,No,12.38,285.29,17,Male
O00232,C01358,P0009,Coffee Maker,Home,98.99,4,Gift Card,2025-12-18,14,Africa,No,19.38,415.34,41,Female
O00233,C02803,P0016,Organic Snacks Pack,Grocery,23.13,3,Gift Card,2023-06-07,7,Africa,No,11.34,80.73,21,Female
O00234,C02398,P0015,Perfume,Beauty,101.82,2,Gift Card,2024-01-14,2,Africa,No,21.58,225.22,22,Male
O00235,C00879,P0010,Building Blocks,Toys,47.98,2,Debit Card,2024-09-20,13,Asia,No,15.36,111.32,25,Male
O00236,C02798,P0008,Vacuum Cleaner,Home,242.3,1,PayPal,2024-08-10,2,Europe,No,23.82,266.12,12,Male
O00237,C02803,P0003,Wireless Earbuds,Electronics,119.33,4,Debit Card,2026-01-03,9,Africa,No,11.06,488.38,24,Male
O00238,C01402,P0002,Laptop,Electronics,1121.09,4,Credit Card,2024-11-28,2,North America,No,17.49,4501.85,12,Male
O00239,C02441,P0005,Jeans,Fashion,64.29,1,Gift Card,2024-07-02,10,Africa,No,20.42,84.71,35,Male
O00240,C03093,P0016,Organic Snacks Pack,Grocery,24.99,1,Gift Card,2024-08-22,8,Europe,No,17.54,42.53,40,Female
O00241,C03784,P0017,Coffee Beans,Grocery,17.27,1,Gift Card,2023-05-09,4,South America,No,6.46,23.73,42,Male
O00242,C02398,P0009,Coffee Maker,Home,89.36,1,PayPal,2023-10-28,5,Asia,Yes,11.8,101.16,33,Female
O00243,C02798,P0009,Coffee Maker,Home,83.35,3,Debit Card,2023-08-12,3,South America,No,12.41,262.46,48,Female
O00244,C03698,P0005,Jeans,Fashion,56.26,4,PayPal,2023-07-24,2,South America,No,9.96,235.0,20,Male
O00245,C00607,P0009,Coffee Maker,Home,85.47,3,PayPal,2023-11-30,11,Europe,No,22.31,278.72,36,Female
O00246,C02803,P0014,Skin Care Set,Beauty,84.97,3,Gift Card,2025-10-24,1,North America,No,15.29,270.2,52,Female
O00247,C01761,P0014,Skin Care Set,Beauty,92.57,1,PayPal,2024-05-14,6,North America,No,15.11,107.68,59,Male
O00248,C00145,P0001,Smartphone,Electronics,668.43,3,Credit Card,2025-08-27,7,North America,No,16.95,2022.24,21,Female
O00249,C02398,P0017,Coffee Beans,Grocery,16.68,2,PayPal,2025-01-25,4,North America,No,10.29,43.65,17,Female
O00250,C02803,P0006,Sneakers,Fashion,109.23,4,Credit Card,2025-01-18,1,South America,No,16.24,453.16,26,Female
O00251,C03678,P0013,Dumbbells,Sports,73.7,2,Credit Card,2023-09-07,10,South America,No,10.59,157.99,47,Male
O00252,C01761,P0017,Coffee Beans,Grocery,19.06,1,Debit Card,2025-01-24,12,Africa,No,11.78,30.84,34,Male
O00253,C00627,P0007,Jacket,Fashion,147.04,1,PayPal,2023-03-27,10,South America,No,5.81,152.85,20,Male
O00254,C01881,P0004,Smart TV,Electronics,928.86,4,PayPal,2023-10-20,14,Europe,No,22.86,3738.3,49,Female
O00255,C01580,P0004,Smart TV,Electronics,1097.03,4,Gift Card,2024-09-10,10,Africa,No,19.79,4407.91,54,Female
O00256,C00947,P0017,Coffee Beans,Grocery,17.91,3,Gift Card,2024-11-15,7,Africa,No,5.33,59.06,43,Male
O00257,C02273,P0003,Wireless Earbuds,Electronics,136.66,4,PayPal,2023-03-02,8,Africa,No,19.51,566.15,52,Female
O00258,C02398,P0002,Laptop,Electronics,1253.14,2,Debit Card,2023-12-22,9,Europe,No,16.67,2522.95,32,Female
O00259,C01532,P0001,Smartphone,Electronics,709.15,4,Gift Card,2024-02-01,6,Asia,Yes,19.01,2855.61,33,Male
O00260,C01205,P0013,Dumbbells,Sports,65.12,3,Credit Card,2025-04-26,3,Europe,No,18.81,214.17,23,Female
O00261,C02190,P0016,Organic Snacks Pack,Grocery,25.3,2,PayPal,2025-09-12,1,Europe,No,24.96,75.56,53,Female
O00262,C01402,P0004,Smart TV,Electronics,1081.34,4,Gift Card,2025-01-01,11,Europe,Yes,11.85,4337.21,37,Female
O00263,C01850,P0002,Laptop,Electronics,1146.96,4,Debit Card,2024-09-07,9,South America,No,10.97,4598.81,54,Female
O00264,C02067,P0006,Sneakers,Fashion,119.52,2,Credit Card,2024-07-20,4,Africa,No,16.21,255.25,33,Female
O00265,C00505,P0004,Smart TV,Electronics,1078.07,1,PayPal,2024-12-13,2,North America,No,12.89,1090.96,47,Male
O00266,C02798,P0006,Sneakers,Fashion,130.93,4,Gift Card,2025-06-30,3,Europe,No,6.58,530.3,64,Female
O00267,C03167,P0002,Laptop,Electronics,1278.71,3,Credit Card,2024-07-16,7,Africa,No,10.42,3846.55,62,Male
O00268,C01402,P0002,Laptop,Electronics,1138.19,4,Debit Card,2025-12-29,2,North America,No,18.4,4571.16,23,Male
O00269,C00607,P0008,Vacuum Cleaner,Home,245.67,4,Credit Card,2023-07-31,9,Africa,No,19.35,1002.03,40,Male
O00270,C02675,P0002,Laptop,Electronics,1177.66,2,Debit Card,2025-09-07,6,Asia,No,23.7,2379.02,33,Female
O00271,C00435,P0003,Wireless Earbuds,Electronics,123.46,1,Credit Card,2023-07-09,9,Europe,No,6.18,129.64,23,Male
O00272,C02398,P0017,Coffee Beans,Grocery,19.38,2,Gift Card,2023-03-22,13,Europe,No,8.52,47.28,44,Female
O00273,C02398,P0007,Jacket,Fashion,163.86,2,PayPal,2023-03-24,5,Africa,No,23.52,351.24,31,Male
O00274,C01402,P0007,Jacket,Fashion,138.22,1,Gift Card,2024-08-11,4,Europe,No,24.66,162.88,19,Female
O00275,C03784,P0007,Jacket,Fashion,149.04,2,Debit Card,2023-08-25,5,South America,No,8.86,306.94,64,Female
O00276,C00434,P0007,Jacket,Fashion,142.72,2,Debit Card,2024-11-27,6,Europe,No,8.72,294.16,63,Female
O00277,C01223,P0013,Dumbbells,Sports,74.58,4,Credit Card,2023-07-03,4,Europe,No,15.31,313.63,24,Female
O00278,C03791,P0005,Jeans,Fashion,58.73,3,Gift Card,2023-01-20,7,Europe,No,23.72,199.91,31,Female
O00279,C00044,P0013,Dumbbells,Sports,73.55,3,PayPal,2024-09-16,3,Asia,No,24.08,244.73,30,Male
O00280,C03110,P0016,Organic Snacks Pack,Grocery,22.81,1,Gift Card,2024-09-26,1,Africa,No,7.36,30.17,20,Male
O00281,C02803,P0009,Coffee Maker,Home,93.43,3,Debit Card,2024-09-02,2,Europe,No,17.77,298.06,15,Female
O00282,C00931,P0008,Vacuum Cleaner,Home,248.91,4,Gift Card,2025-02-10,1,Africa,No,14.1,1009.74,19,Female
O00283,C00478,P0002,Laptop,Electronics,1262.85,1,PayPal,2023-06-23,2,North America,No,18.61,1281.46,26,Female
O00284,C02442,P0008,Vacuum Cleaner,Home,228.09,4,Debit Card,2025-11-07,8,Europe,No,15.95,928.31,19,Male
O00285,C01761,P0003,Wireless Earbuds,Electronics,138.15,2,Credit Card,2024-03-02,12,Africa,No,13.84,290.14,40,Female
O00286,C03784,P0009,Coffee Maker,Home,95.56,1,Gift Card,2025-11-23,7,Africa,No,14.07,109.63,12,Female
O00287,C02803,P0014,Skin Care Set,Beauty,86.0,2,Gift Card,2024-09-29,7,Asia,No,18.46,190.46,26,Male
O00288,C01946,P0005,Jeans,Fashion,61.9,1,PayPal,2023-04-09,9,North America,No,16.57,78.47,19,Female
O00289,C00607,P0001,Smartphone,Electronics,759.75,2,PayPal,2025-08-30,4,South America,No,6.38,1525.88,50,Male
O00290,C00607,P0012,Yoga Mat,Sports,31.61,2,Gift Card,2025-05-16,10,South America,No,20.32,83.54,12,Female
O00291,C02803,P0006,Sneakers,Fashion,117.02,4,Credit Card,2023-10-06,3,Europe,No,18.65,486.73,12,Female
O00292,C02007,P0009,Coffee Maker,Home,90.52,2,Credit Card,2024-04-07,7,Asia,No,19.56,200.6,45,Male
O00293,C02803,P0009,Coffee Maker,Home,93.12,3,Debit Card,2025-12-31,4,Europe,No,15.89,295.25,37,Female
O00294,C02190,P0011,Remote Control Car,Toys,77.54,2,Gift Card,2023-08-26,8,Africa,No,10.51,165.59,51,Male
O00295,C03161,P0016,Organic Snacks Pack,Grocery,23.7,3,Credit Card,2023-03-16,2,Europe,No,6.35,77.45,21,Female
O00296,C03688,P0001,Smartphone,Electronics,685.34,1,Debit Card,2024-03-26,11,Africa,Yes,9.69,695.03,48,Male
O00297,C02798,P0013,Dumbbells,Sports,66.28,1,Debit Card,2024-10-21,5,Asia,No,23.33,89.61,38,Female
O00298,C03197,P0016,Organic Snacks Pack,Grocery,27.43,4,PayPal,2025-05-02,3,North America,No,15.43,125.15,38,Female
O00299,C03726,P0007,Jacket,Fashion,163.46,3,Gift Card,2023-12-31,2,North America,No,22.59,512.97,48,Female
O00300,C00435,P0017,Coffee Beans,Grocery,19.59,2,Gift Card,2025-12-16,7,South America,No,18.43,57.61,28,Female
O00301,C01816,P0002,Laptop,Electronics,1151.97,1,Debit Card,2025-09-02,4,Asia,No,8.68,1160.65,13,Male
O00302,C00444,P0002,Laptop,Electronics,1273.39,2,Debit Card,2025-05-01,1,South America,Yes,23.29,2570.07,44,Female
O00303,C03367,P0016,Organic Snacks Pack,Grocery,23.77,4,PayPal,2023-06-17,13,North America,No,11.61,106.69,37,Female
O00304,C02057,P0012,Yoga Mat,Sports,27.31,2,Debit Card,2023-03-28,8,Africa,Yes,12.54,67.16,34,Male
O00305,C01440,P0008,Vacuum Cleaner,Home,248.97,1,Credit Card,2024-11-18,12,Europe,No,22.39,271.36,26,Female
O00306,C02034,P0010,Building Blocks,Toys,49.16,1,Debit Card,2025-09-13,4,South America,No,7.35,56.51,16,Male
O00307,C00435,P0002,Laptop,Electronics,1212.5,3,PayPal,2025-02-24,5,Asia,No,20.51,3658.01,46,Female
O00308,C03566,P0013,Dumbbells,Sports,68.04,2,Gift Card,2025-08-18,13,Asia,Yes,22.66,158.74,12,Male
O00309,C01206,P0016,Organic Snacks Pack,Grocery,24.35,1,Credit Card,2024-04-04,3,Asia,Yes,13.28,37.63,15,Male
O00310,C00607,P0004,Smart TV,Electronics,958.08,3,Debit Card,2024-04-22,2,South America,No,8.92,2883.16,12,Female
O00311,C00451,P0013,Dumbbells,Sports,66.6,3,Debit Card,2025-10-07,9,Asia,No,21.43,221.23,47,Female
O00312,C00577,P0016,Organic Snacks Pack,Grocery,23.2,1,Credit Card,2024-01-18,7,North America,No,15.93,39.13,27,Male
O00313,C02803,P0001,Smartphone,Electronics,735.95,1,Debit Card,2024-04-24,12,North America,No,13.25,749.2,14,Male
O00314,C04088,P0008,Vacuum Cleaner,Home,250.29,3,Credit Card,2025-09-22,14,North America,No,12.46,763.33,70,Female
O00315,C03791,P0011,Remote Control Car,Toys,72.19,3,Credit Card,2024-07-22,1,Africa,No,15.59,232.16,24,Female
O00316,C00658,P0007,Jacket,Fashion,155.22,3,Credit Card,2024-01-09,2,Africa,No,21.12,486.78,59,Male
O00317,C00936,P0005,Jeans,Fashion,55.94,2,PayPal,2024-06-06,10,South America,No,17.4,129.28,74,Female
O00318,C02398,P0005,Jeans,Fashion,57.5,1,PayPal,2024-05-19,11,North America,No,13.12,70.62,32,Male
O00319,C00607,P0001,Smartphone,Electronics,642.17,2,Credit Card,2025-09-07,7,Europe,No,12.59,1296.93,32,Male
O00320,C01761,P0016,Organic Snacks Pack,Grocery,25.0,2,Credit Card,2024-11-15,4,Europe,No,13.68,63.68,12,Male
O00321,C02803,P0005,Jeans,Fashion,63.74,3,Credit Card,2025-09-06,12,North America,No,18.85,210.07,30,Female
O00322,C00058,P0003,Wireless Earbuds,Electronics,139.3,4,PayPal,2023-03-15,7,North America,No,16.27,573.47,41,Male
O00323,C02195,P0014,Skin Care Set,Beauty,86.48,4,PayPal,2025-04-01,5,Europe,No,20.05,365.97,38,Male
O00324,C03161,P0014,Skin Care Set,Beauty,86.13,2,Debit Card,2024-11-16,2,North America,No,21.99,194.25,12,Female
O00325,C02727,P0003,Wireless Earbuds,Electronics,117.49,1,Gift Card,2023-06-11,11,Asia,No,13.74,131.23,63,Female
O00326,C00961,P0001,Smartphone,Electronics,717.75,3,Debit Card,2025-07-17,12,Asia,Yes,20.67,2173.92,22,Female
O00327,C00068,P0004,Smart TV,Electronics,985.38,2,PayPal,2025-02-23,2,Europe,No,18.59,1989.35,37,Male
O00328,C03372,P0016,Organic Snacks Pack,Grocery,22.91,2,PayPal,2023-11-18,13,Asia,No,8.08,53.9,21,Female
O00329,C02803,P0016,Organic Snacks Pack,Grocery,22.96,1,PayPal,2025-07-05,5,North America,No,23.86,46.82,39,Female
O00330,C01712,P0008,Vacuum Cleaner,Home,229.36,1,Credit Card,2025-11-21,1,North America,Yes,13.62,242.98,50,Female
O00331,C04132,P0001,Smartphone,Electronics,678.58,3,Credit Card,2024-11-01,1,Asia,No,6.86,2042.6,34,Female
O00332,C00607,P0006,Sneakers,Fashion,117.31,1,Gift Card,2024-05-18,12,Europe,No,6.69,124.0,14,Male
O00333,C01440,P0010,Building Blocks,Toys,42.92,4,Debit Card,2023-11-01,6,South America,No,10.37,182.05,29,Male
O00334,C00836,P0009,Coffee Maker,Home,88.58,4,PayPal,2023-06-13,9,Europe,No,14.68,369.0,30,Female
O00335,C02803,P0007,Jacket,Fashion,153.75,4,Credit Card,2024-02-11,4,Europe,No,16.88,631.88,55,Female
O00336,C03161,P0006,Sneakers,Fashion,108.16,2,Gift Card,2025-02-23,8,Asia,No,12.91,229.23,31,Female
O00337,C00607,P0004,Smart TV,Electronics,1062.03,2,PayPal,2023-10-12,14,Africa,No,22.19,2146.25,36,Female
O00338,C02193,P0002,Laptop,Electronics,1194.96,3,PayPal,2025-04-01,5,South America,No,8.55,3593.43,36,Female
O00339,C00460,P0002,Laptop,Electronics,1158.21,4,Credit Card,2025-03-21,10,Africa,No,10.61,4643.45,40,Female
O00340,C04061,P0002,Laptop,Electronics,1222.13,4,Debit Card,2023-03-03,3,South America,No,15.91,4904.43,46,Female
O00341,C03703,P0013,Dumbbells,Sports,74.64,4,Debit Card,2025-04-23,13,Asia,No,6.38,304.94,21,Female
O00342,C02193,P0005,Jeans,Fashion,56.08,2,Credit Card,2025-05-22,14,South America,No,8.08,120.24,38,Female
O00343,C03604,P0004,Smart TV,Electronics,1015.43,2,PayPal,2025-05-12,13,Africa,No,15.69,2046.55,36,Male
O00344,C02931,P0016,Organic Snacks Pack,Grocery,23.05,1,Credit Card,2025-01-03,14,Africa,No,9.96,33.01,37,Male
O00345,C01785,P0007,Jacket,Fashion,155.32,2,Credit Card,2024-11-16,8,North America,Yes,12.99,323.63,27,Female
O00346,C03540,P0001,Smartphone,Electronics,665.27,2,Gift Card,2025-12-04,1,Asia,No,15.21,1345.75,29,Male
O00347,C02788,P0004,Smart TV,Electronics,991.62,4,PayPal,2025-10-27,7,North America,No,18.59,3985.07,35,Male
O00348,C02433,P0009,Coffee Maker,Home,82.88,4,Debit Card,2023-07-01,3,Asia,No,13.32,344.84,43,Male
O00349,C02022,P0006,Sneakers,Fashion,116.23,4,PayPal,2025-12-09,13,South America,Yes,20.69,485.61,40,Female
O00350,C00600,P0001,Smartphone,Electronics,690.36,2,PayPal,2024-10-21,5,North America,No,18.94,1399.66,45,Male
O00351,C01622,P0016,Organic Snacks Pack,Grocery,22.61,3,Debit Card,2023-08-18,3,Africa,No,11.86,79.69,12,Male
O00352,C00075,P0012,Yoga Mat,Sports,30.31,1,Debit Card,2025-05-29,11,South America,No,11.62,41.93,24,Female
O00353,C03674,P0012,Yoga Mat,Sports,28.12,4,Debit Card,2025-03-27,11,South America,No,18.15,130.63,40,Male
O00354,C00789,P0004,Smart TV,Electronics,976.79,4,Credit Card,2024-03-03,14,Africa,No,19.09,3926.25,41,Female
O00355,C03484,P0001,Smartphone,Electronics,740.87,4,Debit Card,2025-01-25,8,South America,No,15.74,2979.22,59,Female
O00356,C03161,P0016,Organic Snacks Pack,Grocery,23.81,1,Gift Card,2025-12-22,14,Africa,No,22.25,46.06,37,Female
O00357,C02834,P0009,Coffee Maker,Home,91.57,1,PayPal,2025-08-01,10,Africa,No,11.96,103.53,43,Male
O00358,C03703,P0014,Skin Care Set,Beauty,87.93,4,Credit Card,2024-05-09,11,Europe,No,11.26,362.98,30,Female
O00359,C02311,P0017,Coffee Beans,Grocery,18.7,2,Gift Card,2025-05-12,13,South America,Yes,15.22,52.62,29,Male
O00360,C00457,P0016,Organic Snacks Pack,Grocery,24.93,3,Gift Card,2023-12-27,2,Asia,Yes,15.75,90.54,48,Male
O00361,C00607,P0002,Laptop,Electronics,1124.9,1,Credit Card,2023-04-26,4,South America,No,21.84,1146.74,39,Female
O00362,C01641,P0008,Vacuum Cleaner,Home,234.76,1,Gift Card,2025-11-07,10,South America,No,12.68,247.44,55,Female
O00363,C02664,P0015,Perfume,Beauty,114.62,1,Credit Card,2023-12-15,4,Europe,No,13.88,128.5,12,Male
O00364,C00189,P0017,Coffee Beans,Grocery,16.32,1,Gift Card,2024-08-20,9,Africa,No,9.5,25.82,16,Male
O00365,C00607,P0004,Smart TV,Electronics,1008.94,3,PayPal,2023-08-28,8,Africa,No,7.26,3034.08,42,Female
O00366,C02803,P0005,Jeans,Fashion,62.07,4,Credit Card,2024-03-29,4,Europe,Yes,13.83,262.11,35,Female
O00367,C02682,P0015,Perfume,Beauty,118.25,2,Credit Card,2024-06-28,13,South America,No,5.64,242.14,36,Female
O00368,C00435,P0008,Vacuum Cleaner,Home,263.78,4,Debit Card,2024-12-25,7,Africa,No,9.74,1064.86,40,Female
O00369,C02803,P0002,Laptop,Electronics,1268.36,4,PayPal,2023-05-08,9,Africa,No,21.27,5094.71,36,Female
O00370,C02980,P0002,Laptop,Electronics,1157.68,1,Credit Card,2024-08-21,6,Europe,No,19.08,1176.76,48,Female
O00371,C00789,P0015,Perfume,Beauty,119.21,1,Debit Card,2023-09-23,11,Europe,No,24.85,144.06,41,Male
O00372,C03628,P0007,Jacket,Fashion,144.66,3,Debit Card,2025-03-21,2,Africa,No,9.95,443.93,32,Female
O00373,C03140,P0007,Jacket,Fashion,143.06,2,Credit Card,2025-07-20,3,South America,No,13.28,299.4,34,Male
O00374,C02741,P0003,Wireless Earbuds,Electronics,134.02,1,PayPal,2025-07-26,14,Africa,Yes,22.55,156.57,32,Female
O00375,C03850,P0001,Smartphone,Electronics,750.57,2,PayPal,2023-07-16,11,North America,No,21.94,1523.08,38,Female
O00376,C00663,P0009,Coffee Maker,Home,84.92,1,PayPal,2024-03-15,7,Asia,No,13.59,98.51,52,Female
O00377,C01780,P0017,Coffee Beans,Grocery,17.42,4,Credit Card,2025-09-26,11,North America,No,16.56,86.24,29,Female
O00378,C01402,P0016,Organic Snacks Pack,Grocery,25.63,2,Debit Card,2023-02-09,4,South America,No,21.73,72.99,25,Male
O00379,C02083,P0015,Perfume,Beauty,99.01,1,PayPal,2024-02-25,4,Europe,No,24.16,123.17,44,Male
O00380,C02992,P0009,Coffee Maker,Home,82.68,1,Debit Card,2023-06-24,3,North America,No,12.21,94.89,37,Female
O00381,C01701,P0006,Sneakers,Fashion,123.01,2,Credit Card,2024-04-30,8,North America,No,19.52,265.54,30,Female
O00382,C01622,P0001,Smartphone,Electronics,658.94,3,Credit Card,2024-04-14,9,North America,No,6.56,1983.38,12,Female
O00383,C03509,P0003,Wireless Earbuds,Electronics,137.18,2,Gift Card,2025-05-20,8,North America,Yes,24.76,299.12,42,Male
O00384,C02398,P0002,Laptop,Electronics,1171.94,2,PayPal,2023-08-04,8,Asia,Yes,19.62,2363.5,56,Male
O00385,C01143,P0009,Coffee Maker,Home,83.47,1,Credit Card,2023-10-06,5,Africa,No,20.47,103.94,12,Male
O00386,C00878,P0001,Smartphone,Electronics,714.42,3,Debit Card,2024-12-26,3,South America,No,8.28,2151.54,41,Male
O00387,C00607,P0004,Smart TV,Electronics,1070.92,2,Credit Card,2023-07-31,1,Africa,No,6.73,2148.57,21,Male
O00388,C00961,P0011,Remote Control Car,Toys,77.62,4,PayPal,2023-10-20,2,North America,No,13.59,324.07,60,Male
O00389,C03318,P0016,Organic Snacks Pack,Grocery,25.27,1,PayPal,2024-08-12,3,Europe,No,17.0,42.27,35,Male
O00390,C02803,P0002,Laptop,Electronics,1259.48,3,Gift Card,2023-04-28,6,South America,No,10.91,3789.35,35,Male
O00391,C00444,P0005,Jeans,Fashion,55.94,3,PayPal,2023-06-01,10,Asia,No,17.76,185.58,25,Male
O00392,C01785,P0008,Vacuum Cleaner,Home,244.34,3,Debit Card,2025-05-17,7,South America,No,21.78,754.8,53,Female
O00393,C03693,P0001,Smartphone,Electronics,631.43,1,Credit Card,2024-06-26,3,North America,No,6.35,637.78,67,Male
O00394,C01010,P0004,Smart TV,Electronics,1000.32,4,Gift Card,2025-10-29,1,South America,No,17.57,4018.85,25,Female
O00395,C01402,P0016,Organic Snacks Pack,Grocery,25.7,2,Credit Card,2023-11-15,13,Asia,No,15.75,67.15,40,Female
O00396,C03862,P0016,Organic Snacks Pack,Grocery,25.06,1,Gift Card,2023-11-21,5,Africa,No,9.06,34.12,50,Female
O00397,C02469,P0001,Smartphone,Electronics,672.46,1,Debit Card,2024-05-09,8,North America,No,13.75,686.21,29,Male
O00398,C01920,P0004,Smart TV,Electronics,922.27,3,Debit Card,2023-04-29,6,North America,No,17.25,2784.06,14,Female
O00399,C01167,P0001,Smartphone,Electronics,728.06,3,PayPal,2023-12-08,2,Africa,No,19.03,2203.21,12,Female
O00400,C03784,P0003,Wireless Earbuds,Electronics,120.41,2,Credit Card,2024-07-10,13,Asia,No,7.54,248.36,57,Male
O00401,C01440,P0004,Smart TV,Electronics,953.44,4,Gift Card,2023-06-13,9,Africa,No,6.28,3820.04,52,Female
O00402,C03249,P0003,Wireless Earbuds,Electronics,117.53,4,Debit Card,2023-12-14,3,Asia,No,22.19,492.31,14,Female
O00403,C02120,P0014,Skin Care Set,Beauty,91.7,3,Credit Card,2023-08-31,4,North America,No,18.48,293.58,70,Male
O00404,C01761,P0014,Skin Care Set,Beauty,80.66,1,Debit Card,2025-03-01,13,North America,No,14.44,95.1,42,Male
O00405,C03161,P0004,Smart TV,Electronics,943.96,1,Credit Card,2024-10-23,7,Africa,No,9.97,953.93,47,Female
O00406,C03946,P0009,Coffee Maker,Home,83.15,1,Debit Card,2023-04-24,13,Africa,No,18.47,101.62,35,Male
O00407,C04013,P0014,Skin Care Set,Beauty,92.72,3,PayPal,2025-08-16,13,Asia,No,6.38,284.54,39,Female
O00408,C02803,P0001,Smartphone,Electronics,706.42,2,PayPal,2024-02-21,3,Africa,No,5.16,1418.0,40,Female
O00409,C03399,P0005,Jeans,Fashion,58.57,2,Debit Card,2025-10-13,2,Europe,Yes,16.83,133.97,43,Male
O00410,C01402,P0001,Smartphone,Electronics,759.45,2,PayPal,2024-12-16,2,North America,No,5.48,1524.38,62,Male
O00411,C01402,P0007,Jacket,Fashion,146.29,4,Debit Card,2024-09-27,8,Africa,No,19.76,604.92,45,Male
O00412,C01402,P0002,Laptop,Electronics,1180.76,3,Credit Card,2023-10-25,4,North America,No,24.22,3566.5,29,Female
O00413,C00435,P0002,Laptop,Electronics,1295.35,4,Credit Card,2025-02-07,14,Africa,No,15.4,5196.8,58,Female
O00414,C00289,P0012,Yoga Mat,Sports,30.03,4,Credit Card,2025-03-24,14,South America,No,17.74,137.86,38,Male
O00415,C00607,P0014,Skin Care Set,Beauty,80.53,4,PayPal,2024-10-13,6,Asia,No,10.22,332.34,45,Female
O00416,C00712,P0006,Sneakers,Fashion,114.53,2,Credit Card,2024-02-26,1,Europe,No,6.49,235.55,52,Male
O00417,C01274,P0008,Vacuum Cleaner,Home,233.22,3,PayPal,2025-04-18,7,Europe,No,14.32,713.98,35,Male
O00418,C02806,P0004,Smart TV,Electronics,960.7,4,Debit Card,2023-09-09,13,Asia,No,10.3,3853.1,39,Male
O00419,C00292,P0007,Jacket,Fashion,155.91,2,Credit Card,2024-11-08,1,Europe,No,5.81,317.63,38,Male
O00420,C01402,P0006,Sneakers,Fashion,117.51,1,Debit Card,2024-09-10,7,North America,No,5.98,123.49,41,Female
O00421,C02633,P0006,Sneakers,Fashion,128.51,3,Gift Card,2024-06-01,2,North America,No,16.12,401.65,30,Male
